Unnamed: 0,Gene,pval_adj_SC,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Chromosome Position,Total_Mutations
73868,ITGA8,4.029707934916389e-08,492.5050963,-0.925379254,0.158350451,-5.843868767,5.1002212864571215e-09,1.0033102184145e-08,10p13,13
99709,INTS4,4.031388793878433e-08,1514.434029,0.335607036,0.050349802,6.665508528,2.63750493798094e-11,5.871799691355569e-11,11q14.1,8
88213,MTHFSD,4.0449172774163625e-08,1080.871458,0.259550287,0.05940283,4.36932527,1.24631014516115e-05,2.01056978433211e-05,16q24.1,1
109506,HOXA4,4.06374008437811e-08,21.76540104,-1.354539674,0.168727961,-8.027950223,9.91146767067054e-16,2.7204780934118e-15,7p15.2,2
69052,MAN1C1,4.0656824788723446e-08,1016.940033,-1.0596054,0.115409527,-9.181264592,4.26058131166166e-20,1.42212096460579e-19,1p36.11,2
99710,BMP8B,4.076418613823349e-08,456.0084008,1.578608838,0.148599238,10.62326331,2.32295549691535e-26,9.995116430548988e-26,1p34.2,1
109507,DCLRE1B,4.1024428681337634e-08,1026.419533,1.104020626,0.084016645,13.14049891,1.92950350436108e-39,1.35453546412995e-38,1p13.2,3
113011,IL12RB1,4.114647826373693e-08,252.7170943,1.698862441,0.142350564,11.9343569,7.83621677229739e-33,4.31407905289233e-32,19p13.11,5
27411,OLFM1,4.173743235235978e-08,1208.26782,-0.86585896,0.185160261,-4.676267768,2.92143094179905e-06,4.91369983776247e-06,9q34.3,3
42816,PLCB3,4.194415649311272e-08,2659.452448,1.064174596,0.076184646,13.96836052,2.431598818705781e-44,2.03723383998642e-43,11q13.1,7
21300,RANBP6,4.3282869414492495e-08,2077.111649,-0.191741843,0.073203488,-2.619299258,0.008811061,0.011497587,9p24.1,13
42809,CGRRF1,4.3857577071551615e-08,655.8165662,-0.852561396,0.061250638,-13.91922469,4.84127101177206e-44,4.01750110864441e-43,14q22.2,1
42804,METTL22,4.5887057678172443e-08,665.7802505,-0.140307685,0.065811248,-2.131971191,0.033009215,0.040882758,16p13.2,1
27418,MEOX1,4.5990236727529297e-08,1132.56502,-2.642326,0.18486961,-14.29291708,2.42245864758931e-46,2.17692232377745e-45,17q21.31,1
99722,CNKSR2,4.691786468191227e-08,297.6217908,-0.485331177,0.15964783,-3.040011106,0.002365694,0.00323947,Xp22.12,13
21321,ZNF107,4.7142044848341044e-08,1392.670776,0.269659142,0.106835182,2.524066846,0.011600587,0.014982757,7q11.21,4
88225,NR2C1,4.784479869337721e-08,1122.641769,-0.437317691,0.055434049,-7.888972564,3.0468449148515e-15,8.17234258861188e-15,12q22,3
69062,FLRT2,4.882811989515065e-08,1748.323198,-1.860910381,0.146572737,-12.69615634,6.21058105716529e-37,3.9904959197177897e-36,14q31.3,9
99726,WDTC1,4.925618783687545e-08,6071.671069,-0.531204116,0.055315603,-9.60315156,7.75366154656008e-22,2.79207489550116e-21,1p36.11,5
99727,HBB,4.928447312174564e-08,7400.368257,-5.361284402,0.261635372,-20.49143568,2.56710713539387e-93,9.34582874756486e-92,11p15.4,1
88227,ZNF616,4.9381712953437636e-08,811.3165437,-0.221070316,0.062762923,-3.522307537,0.000427808,0.000620965,19q13.41,5
88230,CEP162,4.98394631151395e-08,770.2988428,-0.215995276,0.068843363,-3.137488752,0.001704018,0.002362915,6q14.2-q14.3,16
32678,MAP3K3,5.0217260250879614e-08,2733.125578,-0.662442688,0.067239373,-9.852005674,6.71895695290396e-23,2.5336066843242e-22,17q23.3,4
32680,SIRPB2,5.1259245825650134e-08,211.9532586,0.486694734,0.140357661,3.467532375,0.00052526,0.00075658,20p13,2
88232,MAPK7,5.1743759876413274e-08,1122.84561,0.307219516,0.057162909,5.374455542,7.68144325151343e-08,1.41748745045241e-07,17p11.2,2
91209,WHAMM,5.18267139088409e-08,1143.361385,-0.467807879,0.060253434,-7.764003609,8.228955516528121e-15,2.1645289352907702e-14,15q25.2,2
73874,IGKV3-15,5.1969462734354347e-08,2749.064851,2.368278086,0.255664861,9.263213104,1.98370930063169e-20,6.72666077092959e-20,2p11.2,4
99733,PAFAH2,5.23332833779628e-08,1219.346365,-0.213328637,0.061193482,-3.486133342,0.000490057,0.000707839,1p36.11,1
42790,DCBLD1,5.311472553937116e-08,1076.43543,1.336745233,0.093502645,14.2963361,2.30636437609908e-46,2.07551158160586e-45,6q22.1,4
88237,ZRANB3,5.3395053870616796e-08,376.9818561,0.227365419,0.068249995,3.331361711,0.000864222,0.001225406,2q21.3,14
99734,PAQR7,5.3420317426767713e-08,823.3529741,0.335771812,0.091222145,3.680814704,0.00023249,0.00034503,1p36.11,1
88238,E2F8,5.4213166156975246e-08,348.3266782,4.104182056,0.151449183,27.09940043,1.00078835105344e-161,1.38137592110153e-159,11p15.1,6
88241,POLH,5.4837074438769546e-08,2242.814733,0.85307873,0.078596729,10.8538707,1.91154986449922e-27,8.62332370098332e-27,6p21.1,5
88242,ZNF181,5.5589500311271495e-08,800.4778966,-0.436539921,0.072087751,-6.055673978,1.39830952055174e-09,2.83354102886624e-09,19q13.11,6
88243,FEM1C,5.5740799002354455e-08,2309.698958,-0.625931572,0.069667944,-8.984498997,2.59915740981586e-19,8.40793020818195e-19,5q22.3,1
21346,NOC4L,5.650840318707695e-08,1094.625096,0.989757852,0.086317614,11.46646447,1.94442206059402e-30,9.874452528998649e-30,12q24.33,2
88244,CLDND2,5.722573509221477e-08,50.20507157,-0.752947817,0.161373864,-4.665859763,3.07329260509376e-06,5.16143136566255e-06,19q13.41,1
88245,URB2,5.726005773324735e-08,1596.392641,1.234732741,0.075564663,16.34008143,5.11844975841553e-60,7.39477236934943e-59,1q42.13,8
99741,AP5S1,5.7674627948620225e-08,715.9804278,0.259975126,0.057017027,4.559605117,5.12498987673502e-06,8.48167478435591e-06,20p13,1
109530,CDH19,6.012950229229821e-08,417.7398057,2.824053263,0.310652741,9.09070768,9.83964922376827e-20,3.23925034329475e-19,18q22.1,9
69075,VEGFD,6.137160694773385e-08,981.749664,-5.111788223,0.191120781,-26.74637571,1.36065946066376e-157,1.74037416081966e-155,Xp22.2,3
88250,GALNT13,6.153763170909894e-08,428.1148837,1.820381975,0.24621912,7.393341253,1.4318437140491e-13,3.54835359051229e-13,2q23.3,6
5860,KBTBD4,6.186974659197255e-08,344.7199928,-0.195813571,0.060066688,-3.259936181,0.001114373,0.001567015,11p11.2,8
32688,RPS6KC1,6.47459533722855e-08,2066.194729,0.435265327,0.062065964,7.012947171,2.33349580062589e-12,5.46981679056913e-12,1q32.3,9
88256,CEP76,6.524552481429484e-08,465.2513358,0.693878161,0.068605638,10.11401083,4.78829317738063e-24,1.88177371776372e-23,18p11.21,2
5872,SLC27A4,6.620728857099374e-08,1993.071192,0.805506067,0.077445175,10.40098457,2.45384490058441e-25,1.01398811679114e-24,9q34.11,5
5873,CEP72,6.635075493932717e-08,310.0737402,1.047062606,0.094792497,11.04583844,2.29614038443523e-28,1.07500608628049e-27,5p15.33,10
88258,ZNF468,6.645091438298451e-08,1074.254697,0.431545779,0.073760848,5.850607579,4.89780551167501e-09,9.647771719404171e-09,19q13.41,3
88261,NBPF26,6.72009343530617e-08,211.6074638,-0.481476306,0.128183576,-3.756146626,0.00017255,0.000258434,1p11.2,3
69081,PTPN13,6.797877521610989e-08,2848.833506,-1.124021656,0.111220786,-10.10621929,5.18465661168178e-24,2.03379312516309e-23,4q21.3,12
88266,EPDR1,6.886972729281063e-08,1477.39747,-1.938647928,0.143852139,-13.47667083,2.1457236956100199e-41,1.62205889771371e-40,7p14.1,1
21386,GNE,6.927472086631828e-08,2827.225529,-0.325634243,0.121487329,-2.680396773,0.007353494,0.009658666,9p13.3,9
5880,ZNF513,7.09032188034756e-08,679.369139,0.632014892,0.080411892,7.859719256,3.849953654978811e-15,1.02761840323349e-14,2p23.3,3
91198,GPS2,7.224518679946872e-08,19.5651564,-0.271552142,0.108112402,-2.511757547,0.012013159,0.01549163,17p13.1,12
88275,COQ10A,7.6737435114544e-08,337.1371711,-0.461885268,0.073079039,-6.320352242,2.6096775519764003e-10,5.49856622046406e-10,12q13.3,1
21404,TIAM2,7.698874643937246e-08,535.1861455,0.616730076,0.108168658,5.701559859,1.18716032887799e-08,2.29189555945393e-08,6q25.2-q25.3,13
5888,SHCBP1,7.753007077127286e-08,697.7150092,3.3759383,0.120355762,28.04966082,4.03275668286762e-173,6.78705874714895e-171,16q11.2,2
5890,ERCC2,7.848127896872216e-08,1241.356235,0.488752346,0.063773088,7.66392785,1.80331224167338e-14,4.66410739670334e-14,19q13.32,3
109546,TRIL,7.881710737422993e-08,1898.554444,-0.333420594,0.138874427,-2.40087828,0.016355776,0.020852011,7p14.3,3
5893,CEP170B,7.970882027110266e-08,3770.775585,0.498061431,0.077895927,6.393934152,1.61671073328201e-10,3.44761722004543e-10,14q32.33,2
88282,ZNF799,8.043721056079428e-08,270.8025711,-0.35361945,0.073105902,-4.83708485,1.31757193836875e-06,2.26534055108368e-06,19p13.2,8
5898,CDC25A,8.260007891149123e-08,617.9739536,3.307816813,0.111027291,29.79282648,4.838747311572879e-195,1.10519292761711e-192,3p21.31,2
69089,F10,8.311123591955955e-08,361.4236937,-3.046234519,0.169019361,-18.02299157,1.28597781642189e-72,2.7202613435358698e-71,13q34,4
99770,CDADC1,8.352776351783943e-08,561.2390725,-0.917335128,0.060459407,-15.17274436,5.35885022556235e-52,5.86843038970544e-51,13q14.2,5
88287,ZNF761,8.39658029947066e-08,1174.70114,0.23762627,0.062123606,3.825055967,0.000130742,0.000197343,19q13.42,6
69092,CHRDL1,8.678196979187958e-08,10730.26644,-4.43972195,0.198323176,-22.38629918,5.35228573851864e-111,3.07451958620415e-109,Xq23,5
88289,WDR24,8.709165762392224e-08,587.4569084,0.660407199,0.081373316,8.115771013,4.8271015259214e-16,1.34455240819291e-15,16p13.3,4
42718,DPH6,8.94953007231908e-08,464.4422303,-0.365004262,0.061413159,-5.943421039,2.7913424115187902e-09,5.57164955341235e-09,15q14,2
88292,CIP2A,9.075273182607168e-08,698.7823545,2.66268951,0.095026213,28.02057901,9.12298306448846e-173,1.5089099403041001e-170,3q13.13,6
112957,MATR3,9.081263533584553e-08,134.8329501,-0.938886961,0.106774956,-8.793138391,1.45439146357115e-18,4.5564916100712e-18,5q31.2,2
112956,UBR1,9.108813371949977e-08,2320.555191,-0.919338009,0.076830176,-11.96584539,5.36483811225508e-33,2.97141408838701e-32,15q15.2,8
109552,TMEM200B,9.143589341575533e-08,392.4962254,-1.227186576,0.147028556,-8.346586607,7.0264122078904e-17,2.03946663571233e-16,1p35.3,1
27457,TNFRSF10D,9.15808253857589e-08,565.4574456,-0.520496808,0.160389389,-3.245207239,0.001173652,0.001647716,8p21.3,3
99781,CABLES1,9.28188336375696e-08,2282.020626,-0.37780989,0.108081613,-3.495598191,0.000473,0.000684233,18q11.2,5
59332,TTN,9.374213996007908e-08,698.2953051,-1.13194046,0.116503682,-9.71592007,2.57909118974551e-22,9.50854027026466e-22,2q31.2,207
42710,MYBBP1A,9.470466017232221e-08,4213.992394,0.629475868,0.076562694,8.22170477,2.00630584383259e-16,5.69170248702825e-16,17p13.2,2
5913,GFRA1,9.529711186752845e-08,5522.08898,-2.373691501,0.24686134,-9.615484973,6.87844370613264e-22,2.48296934987509e-21,10q25.3,2
109554,PANK1,9.537664127455293e-08,435.4474904,1.066745553,0.101987205,10.45960176,1.32411005149238e-25,5.532311726466221e-25,10q23.31,3
5914,FBN3,9.629322531076289e-08,483.2620706,3.809329292,0.239374495,15.91368075,5.09292238794186e-57,6.69265814623647e-56,19p13.2,21
109559,NUP62CL,9.868480847017293e-08,91.06838241,0.414575391,0.169299914,2.448763158,0.014334767,0.018368186,Xq22.3,1
88299,TECPR2,9.89037881961888e-08,2122.474495,-0.654949311,0.064220984,-10.19836931,2.0162933652027e-24,8.0458828004948e-24,14q32.31,8
99786,SUSD5,9.970578814637865e-08,448.4741013,1.318735004,0.210264732,6.27178409,3.5693431556712e-10,7.45092131266539e-10,3p22.3,7
69098,ARHGAP28,1.0190544632247767e-07,637.2411624,-0.475013195,0.111515071,-4.259632268,2.04763500490293e-05,3.25889051879449e-05,18p11.31,10
27461,PEAR1,1.0195874202973583e-07,1037.297455,-2.447492466,0.122034808,-20.05569161,1.80023136394496e-89,5.95504119804276e-88,1q23.1,8
99787,GNL3L,1.0216212237652179e-07,2716.817219,0.842588642,0.062650287,13.44907881,3.11731571207697e-41,2.3417705266996398e-40,Xp11.22,10
109563,CEP85,1.0269316537152839e-07,1314.988073,1.106289878,0.108297173,10.21531634,1.6932593018735902e-24,6.77939753041458e-24,1p36.11,7
88306,TUBGCP5,1.0611036074688685e-07,1159.930318,-0.183884089,0.056442185,-3.257919376,0.001122323,0.001577963,15q11.2,8
5935,USP19,1.0799029395992549e-07,4050.636579,-0.42526097,0.054612516,-7.78687748,6.86854974074568e-15,1.81315348549734e-14,3p21.31,5
88308,C2CD6,1.0811409495705766e-07,51.04679515,-0.438597895,0.18969611,-2.312108011,0.020771732,0.026213671,2q33.1,6
5937,MTO1,1.0888890780625696e-07,1270.934771,0.208163303,0.051028951,4.079317683,4.51680773679712e-05,7.03176511182973e-05,6q13,8
73881,IGHV3-49,1.0896975960241777e-07,869.8658705,1.155221855,0.262942902,4.393432362,1.11574913900433e-05,1.80708787615542e-05,14q32.33,3
88315,DHFR2,1.1199720657203981e-07,730.0891274,-0.48063814,0.067005235,-7.173143066,7.32951862961536e-13,1.75835898028421e-12,3q11.2,2
21462,COG6,1.1446774179436721e-07,1779.837397,-0.235840153,0.068241081,-3.455985019,0.000548286,0.000788325,13q14.11,2
5941,SLC26A6,1.1448276392224761e-07,770.8526535,0.99482061,0.108206512,9.193722169,3.7947789076808105e-20,1.26885026355462e-19,3p21.31,3
42686,RRP12,1.149116820612587e-07,2648.820235,1.067056078,0.076112399,14.01947766,1.1848348567347502e-44,1.0045179655905e-43,10q24.1,7
42682,BCL2L2,1.1912613764702393e-07,3689.582422,-1.003459547,0.072502042,-13.8404316,1.4533134559041198e-43,1.18803885662447e-42,14q11.2,1
88327,KCNT2,1.2094053832439828e-07,97.24709725,-0.759368681,0.16370378,-4.63867531,3.5064942785207e-06,5.86484170758419e-06,1q31.3,20
88329,VEPH1,1.2382754241849e-07,325.8387917,1.013716321,0.140233326,7.228783262,4.87340465328468e-13,1.17878393441654e-12,3q25.31-q25.32,6
88330,NUP188,1.2586468745409926e-07,4344.413084,0.495937472,0.056359347,8.799560355,1.37353185608428e-18,4.30808929063805e-18,9q34.11,16
42670,HEATR5A,1.274524712600507e-07,1476.650426,-0.229215619,0.080850835,-2.835043292,0.004581948,0.006126934,14q12,11
69112,IGDCC4,1.3336730476811645e-07,327.4981885,-0.442334675,0.155808375,-2.838965974,0.004525998,0.006053385,15q22.31,6
42662,HARS2,1.3357319246126726e-07,1686.294231,0.127123102,0.054333064,2.33970061,0.019299204,0.024435724,5q31.3,2
99816,KCNQ4,1.336851787067808e-07,457.4499298,1.528049234,0.165195081,9.249968155,2.24559565984812e-20,7.59474831184549e-20,1p34.2,6
88334,OLFM4,1.3421538388523392e-07,3931.539035,1.022825034,0.335827093,3.045689455,0.002321475,0.003181415,13q14.3,5
5959,WIF1,1.3489657477113746e-07,1240.264079,-0.969155562,0.354444789,-2.734292033,0.006251457,0.008260931,12q14.3,3
99819,MVB12B,1.3663232866228185e-07,1148.089104,-0.303556095,0.079109654,-3.837156151,0.000124467,0.000188123,9q33.3,2
109576,ANKS6,1.38612997790652e-07,1164.600407,0.998052051,0.114747256,8.697829363,3.38292718246622e-18,1.04181125076721e-17,9q22.33,9
5967,MTMR11,1.4086337630899057e-07,1013.879272,0.410489428,0.108644583,3.778277921,0.000157917,0.000237091,1q21.2,4
5968,ZNF232,1.4186437662006877e-07,706.3232805,0.729775297,0.088529591,8.243292312,1.67535606823412e-16,4.7747150215597e-16,17p13.2,5
51332,BICDL1,1.4314819809530718e-07,588.7446679,2.108309417,0.143460696,14.69607685,6.83039498032725e-49,6.72730791029562e-48,12q24.23,2
88340,EFCAB7,1.4445315833862878e-07,467.6805097,-0.234578221,0.077381026,-3.031469501,0.002433665,0.003329694,1p31.3,5
112917,SYNE3,1.4634883596714925e-07,3644.43958,-2.923212376,0.154893911,-18.87235172,1.92536409141927e-79,4.998651618128558e-78,14q32.13,9
21500,PIGA,1.4694473470187462e-07,825.0750497,0.409022772,0.077796617,5.257590744,1.4595487974973e-07,2.64727767335821e-07,Xp22.2,3
27472,BTNL9,1.4988837192904e-07,3430.902896,-4.69743023,0.184787224,-25.42075214,1.48715484393359e-142,1.47075014617062e-140,5q35.3,5
21509,STOML1,1.5179699141220158e-07,841.3221922,0.336275786,0.090895936,3.699568985,0.000215966,0.000321203,15q24.1,2
99828,NLK,1.5246811780745895e-07,1395.054494,0.289714324,0.060428557,4.794328013,1.6322102372714e-06,2.789558668474e-06,17q11.2,4
5977,EXTL3,1.557700360349067e-07,3439.513408,0.303474394,0.07394151,4.10424935,4.0562978210158e-05,6.33746986921898e-05,8p21.1,6
69121,MMP16,1.570977569522447e-07,964.2676893,0.423632022,0.198509513,2.134064081,0.032837536,0.040680633,8q21.3,8
99832,FAM117A,1.5711640514713354e-07,1118.143292,-0.766792533,0.069820085,-10.98240621,4.64386884786787e-28,2.14382261104891e-27,17q21.33,2
42632,PTPN9,1.578335130708396e-07,2950.738189,0.259426776,0.057179781,4.537036888,5.70501306496834e-06,9.41317343175805e-06,15q24.2,6
32716,GPR35,1.6298049934458585e-07,100.8445203,0.821618774,0.11131633,7.380936627,1.57179815009428e-13,3.89015986941548e-13,2q37.3,3
99836,TADA2A,1.682874330798985e-07,1072.807611,0.128857697,0.053351513,2.41525856,0.015724043,0.020081308,17q12,5
88352,DRAXIN,1.698373700026823e-07,173.8331308,2.688338507,0.168264745,15.97683763,1.85311622033623e-57,2.46901998634521e-56,1p36.22,1
99837,ATG14,1.7257427442077157e-07,1817.970925,-0.722800614,0.055499086,-13.02364896,8.97760391054027e-39,6.16699995086379e-38,14q22.3,3
5993,ZNF35,1.7527654050607165e-07,502.6980146,0.363157598,0.055559616,6.536358999,6.3034508101015e-11,1.37445172454378e-10,3p21.31,7
99840,SLC23A2,1.7621815329927902e-07,2767.847735,-0.402417938,0.066202725,-6.078570599,1.21258593239091e-09,2.4636951920842904e-09,20p13,4
32719,TRAPPC11,1.772837602853878e-07,2676.691249,-0.393350603,0.05370347,-7.324491375,2.39806485318256e-13,5.88278637938379e-13,4q35.1,4
99842,DHRS12,1.7878724449423638e-07,322.8858311,-0.864634411,0.083638587,-10.33774537,4.75595116604295e-25,1.94226647662197e-24,13q14.3,3
88361,CCDC183,1.7925782034985413e-07,37.02812992,-0.258187312,0.103951468,-2.483729351,0.013001458,0.016713298,9q34.3,5
88363,C11orf65,1.818857381324052e-07,32.45343297,-0.247604058,0.077964169,-3.175869922,0.001493879,0.0020797,11q22.3,1
6002,TXNRD3,1.831010520738717e-07,888.2118977,0.234881338,0.062758005,3.742651409,0.000182089,0.00027219,3q21.3,1
21532,TRAPPC9,1.8328854662453805e-07,2829.318185,0.731487564,0.074589782,9.806806618,1.05246545254387e-22,3.93848296713608e-22,8q24.3,15
88365,ZNF200,1.843943573493755e-07,623.9980834,0.511568492,0.041605306,12.29575134,9.54649569259154e-35,5.64782813315021e-34,16p13.3,6
27489,ALPK3,1.8595987348377797e-07,1318.47594,-2.15837243,0.178002271,-12.12553314,7.735514733669009e-34,4.42629244497983e-33,15q25.3,7
99845,PCDHGA10,1.9182665916219026e-07,210.581339,-0.36282141,0.150408428,-2.41224122,0.015854788,0.020244241,5q31.3,6
88368,TAF1C,1.9270574993322977e-07,1788.7192,0.208214638,0.06673548,3.119999123,0.001808516,0.002502393,16q24.1,3
88369,CNTNAP2,1.943066527400538e-07,470.8717956,2.37433422,0.292687592,8.112179285,4.971986780542849e-16,1.38390451721304e-15,7q35-q36.1,16
42604,SLC25A44,1.9479296532817973e-07,2831.08435,0.711046983,0.052157737,13.63262711,2.5618905265289096e-42,2.00213570843111e-41,1q22,2
69135,TENM3,1.984366226025137e-07,1179.269802,-1.645802975,0.177675965,-9.262946598,1.9886684197678e-20,6.74228526270806e-20,4q34.3-q35.1,22
21554,SYTL4,2.0174405126369966e-07,503.2574845,-1.623090314,0.112791224,-14.39021811,5.96076366165399e-47,5.47716530711176e-46,Xq22.1,5
51338,AFAP1L2,2.076966190964293e-07,1830.334431,-1.390778459,0.103451565,-13.44376432,3.34954365552865e-41,2.511306939233e-40,10q25.3,4
99852,SLC45A4,2.139392942389341e-07,1406.622967,0.844161371,0.080199286,10.52579662,6.570329390076779e-26,2.7802898032204e-25,8q24.3,6
27496,GALNT18,2.149049564840135e-07,1113.600919,0.885603021,0.099049957,8.940973288,3.8575762346177e-19,1.23930773002973e-18,11p15.4,5
88379,ZNF668,2.164754916211684e-07,186.7601363,0.837707872,0.06443098,13.00163176,1.19760342888003e-38,8.20029242915497e-38,16p11.2,4
6023,NPR2,2.1840822025221434e-07,991.5729183,-1.322494999,0.132095575,-10.01165254,1.35470466951042e-23,5.240194312344141e-23,9p13.3,10
42591,FGD6,2.189397333613796e-07,1402.427628,0.21753708,0.086718261,2.508549833,0.012122787,0.015625649,12q22,13
99854,RGL3,2.189664037153762e-07,382.7097496,-0.524252307,0.175925537,-2.979967061,0.002882794,0.003922088,19p13.2,5
99856,MORN4,2.19540927082392e-07,438.2062002,-0.278057157,0.087774672,-3.167851846,0.001535698,0.002135839,10q24.2,2
21569,IDE,2.231118241581561e-07,2782.45537,0.186071178,0.066914248,2.780740776,0.005423502,0.007208543,10q23.33,7
99864,B3GNTL1,2.3328781615575637e-07,310.2180705,0.906193198,0.095994806,9.440023242,3.7269672439747e-21,1.29962910837693e-20,17q25.3,2
32729,FFAR4,2.3584054858276987e-07,212.6217977,-2.140526594,0.163652771,-13.07968437,4.30222872393798e-39,2.98095197896259e-38,10q23.33,3
99868,KIF12,2.385193199201123e-07,801.7369144,-1.494756664,0.208052799,-7.184506383,6.74504311408096e-13,1.62127783997441e-12,9q32,3
32730,HEATR3,2.436014489685043e-07,1329.87387,0.841103614,0.055914424,15.04269473,3.85531265373545e-51,4.12768016599154e-50,16q12.1,5
69149,ACKR4,2.496577386984922e-07,194.6297002,-1.73331547,0.158113924,-10.96244675,5.7912121907944185e-28,2.6645131197261798e-27,3q22.1,3
99875,ATXN7L3,2.558930398245873e-07,3820.968377,0.607649843,0.047929092,12.67810047,7.82041521898541e-37,5.0114390912309296e-36,17q21.31,2
21590,DOT1L,2.615439018985649e-07,1530.343401,0.898738197,0.072281056,12.43393845,1.7099733276645998e-35,1.03887106600928e-34,19p13.3,10
115757,TP63,2.636648538444165e-07,2968.578608,-2.584215122,0.238564662,-10.83234665,2.41875897881995e-27,1.08832809023545e-26,3q28,5
69154,LAYN,2.6412845823722745e-07,554.9377325,-0.994342226,0.100296399,-9.914037198,3.6172708899298e-23,1.3770031605990698e-22,11q23.1,4
115758,NGFR,2.675311329853184e-07,2107.01602,-1.651893787,0.199753572,-8.269658295,1.34343495102937e-16,3.84588823790653e-16,17q21.33,1
109608,TTC9,2.7378206981750066e-07,1636.604688,0.394275674,0.133714898,2.948629369,0.003191865,0.004326936,14q24.2,2
69158,FEZ1,2.738522008809549e-07,581.8503654,-1.145598951,0.146233637,-7.834031736,4.72469442491367e-15,1.25673072558427e-14,11q24.2,4
88400,ACOT4,2.756070184266492e-07,375.2421128,-0.457281001,0.125643473,-3.639512586,0.000273155,0.000402824,14q24.3,3
73888,FICD,2.7784858858842466e-07,546.1471659,-0.238731002,0.072232321,-3.30504405,0.000949615,0.001342914,12q23.3,2
6059,FTCD,2.803832665742783e-07,48.4538433,2.601834071,0.218460982,11.9098342,1.05186209259616e-32,5.7709539915785e-32,21q22.3,1
42557,ZNF93,2.804556147724906e-07,647.6290497,1.538319531,0.100059341,15.37407216,2.44318299494845e-53,2.77859566929941e-52,19p12,4
32743,MRO,2.8801272731539535e-07,132.0708767,-0.833496934,0.141423032,-5.893643493,3.7777175049211e-09,7.48520996069568e-09,18q21.2,1
32744,PLA1A,2.9054272089494804e-07,167.0759217,0.398056586,0.16144967,2.465515018,0.013681644,0.017555914,3q13.33,8
99888,PRKAB1,2.9230359938714485e-07,1677.258206,-0.351038916,0.05224883,-6.718598534,1.8348065266086097e-11,4.11774453380662e-11,12q24.23,4
99889,ZNF665,2.9240530199815465e-07,228.9000229,-0.596566921,0.084727168,-7.041034631,1.90817569343654e-12,4.48930212805315e-12,19q13.42,6
99890,CFAP46,2.928588625953922e-07,43.32452516,-1.835513484,0.222644675,-8.244138261,1.6635471512830899e-16,4.74317367283659e-16,10q26.3,6
99891,SPEF2,2.9368628142702577e-07,562.3236018,-1.051618325,0.112360466,-9.359326858,8.02462959884465e-21,2.76559266181845e-20,5p13.2,11
21606,NUDT6,2.943807779484868e-07,117.0791297,-0.712176485,0.069245428,-10.28481606,8.249944602795021e-25,3.3435453559194204e-24,4q28.1,3
6068,SLC12A5,2.950712832351194e-07,25.50345121,1.537900726,0.152365128,10.09352169,5.90135199575277e-24,2.31068039572475e-23,20q13.12,14
6069,ELMO3,2.958871785400959e-07,1221.512897,0.466603155,0.149383741,3.123520353,0.001787015,0.002473892,16q22.1,1
42544,ATE1,3.019242247869616e-07,2130.846748,-0.614749869,0.070277746,-8.747432894,2.18261085766194e-18,6.785864837968219e-18,10q26.13,1
42540,ARHGAP11A,3.09222298091225e-07,942.63197,3.08503873,0.100115511,30.81479294,1.66052008948472e-208,5.13850619949255e-206,15q13.3,9
109617,SYT15,3.1010277301623445e-07,53.69044858,-0.390984878,0.164393232,-2.378351432,0.017390243,0.022115013,10q11.22,2
59342,P2RX5,3.1077458427546605e-07,94.76623134,2.274160955,0.219729266,10.34983183,4.19221531613408e-25,1.7175281455338102e-24,17p13.2,3
99895,ARSL,3.117033694900021e-07,203.1303336,1.488755906,0.171813819,8.664936923,4.51763053754513e-18,1.3850313118143301e-17,Xp22.33,9
21620,PLEKHA8,3.1558013237106324e-07,1102.73942,0.592084098,0.068359485,8.661330553,4.6628925170831895e-18,1.42865307941166e-17,7p14.3,7
99896,CCDC191,3.1702894248158175e-07,445.47827,-0.696435472,0.078757583,-8.842773547,9.337134654335621e-19,2.95078678105886e-18,3q13.31,7
99897,SETD1A,3.175893632378208e-07,2624.086436,0.380349496,0.045270843,8.401643823,4.40271513384347e-17,1.2898227600843002e-16,16p11.2,8
112867,DHX57,3.220661322196424e-07,1966.236066,0.471806151,0.060784282,7.761976264,8.361605775035411e-15,2.19731226407108e-14,2p22.1,8
109619,AVEN,3.255529859074774e-07,765.5356361,0.428583705,0.079122019,5.416743797,6.06942129553152e-08,1.12706075276875e-07,15q14,1
6085,MAGIX,3.270906783568575e-07,219.0147003,1.120167916,0.115220257,9.721970316,2.4303252130529297e-22,8.97041545548933e-22,Xp11.23,3
21632,DIS3L,3.393265081813335e-07,2323.030425,-0.532111615,0.066224369,-8.034982028,9.35926213159547e-16,2.5718533837982106e-15,15q22.31,5
42519,ABCB8,3.410201229511195e-07,1582.342668,0.758240215,0.076686038,9.887591517,4.7122843079111e-23,1.78569794058034e-22,7q36.1,6
88414,CDON,3.429461260199509e-07,1287.726941,-1.45845033,0.132046457,-11.04497891,2.3182208274815597e-28,1.08439163316121e-27,11q24.2,4
112861,HAUS3,3.445314178598638e-07,918.3751164,-0.209739955,0.055968389,-3.747471738,0.000178626,0.000267326,4p16.3,1
109624,CABLES2,3.4632904789349285e-07,1082.672358,1.814268973,0.081615216,22.22954314,1.77936020323256e-109,9.9240711800058e-108,20q13.33,1
92705,RECQL5,3.477019024344339e-07,1545.136323,0.42600815,0.064077368,6.648340319,2.96416318743266e-11,6.582226263204059e-11,17q25.1,6
